,CoC Number,Coc,Year,permanent_housing,homeless,poverty,unemployment_rate,Population,Male,Female,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Two or More Races,Non Hispanic,Hispanic,Drug Deaths,Suicide Deaths
37,CA-501,San Francisco,2014,804.1902980075636,753.0690383797264,98368.58545711807,4400.0,850918,50990.69475554636,49009.30524445364,53994.50945919584,5773.294253970418,801.6048549919028,34728.845787725724,461.6190984325164,4240.126545683603,84781.61232927261,15218.38767072738,19.273302480380014,8.343929732359639
38,CA-501,San Francisco,2015,816.8092887584754,784.8366091814878,98448.28245313858,3700.0,863237,51026.890645326836,48973.109354673164,53778.27873457695,5659.395971210687,784.6049230975966,35013.79111414362,450.97696229424827,4312.952294676897,84810.31281096618,15189.687189033835,22.705236221338982,11.352618110669491
39,CA-501,San Francisco,2016,872.1020310027164,802.8985141327813,98225.8421769613,3300.0,871343,51005.74630197293,48994.25369802707,53480.20240020291,5583.679446555489,763.533992928158,35328.68227552181,446.7815774040762,4397.120307387561,84813.55792150738,15186.442078492626,21.34635843749247,13.0832519455599
40,CA-501,San Francisco,2017,940.6578678953493,781.5642910136062,98999.28316719299,2900.0,877471,51043.738197615654,48956.26180238435,53131.78441224839,5563.488707888921,758.9994427166254,35603.11394906499,451.6388575804785,4490.974630500609,84824.45573699872,15175.544263001284,20.96935397295181,11.51035190906594
41,CA-501,San Francisco,2018,1086.3090501502827,779.4915400670246,98642.5684001837,2400.0,879676,51022.08085704282,48977.91914295718,52888.33616013169,5542.836226065051,746.7522133149023,35774.64884798494,451.5298814563544,4595.896671047067,84816.11411474225,15183.885885257752,26.94173763976737,8.866900995366477
42,CA-501,San Francisco,2019,1228.5708433751392,914.2879250272523,98475.01098055816,2200.0,878826,50994.394794874075,49005.60520512593,52566.37832745048,5527.715383932656,742.5815804266146,36035.00579181772,455.60782225377943,4672.711094118745,84831.12698076753,15168.873019232477,45.74284329321163,10.240935065644393
43,CA-501,San Francisco,2020,1159.811956067694,937.4502369011984,98008.55290639575,8000.0,866606,50961.79809509742,49038.20190490258,52061.37506548535,5546.811353717837,733.5513485944016,36489.4773403369,454.8779953058252,4713.9068965596825,84772.20328499918,15227.796715000819,63.11980300159472,8.885237351229971
44,CA-501,San Francisco,2021,1262.5107182155075,490.67653253614753,97935.60115848729,5000.0,815201,51141.62028751191,48858.37971248809,51051.33580552527,5662.897861999679,763.1246772268435,37248.23693788403,468.2280811726188,4806.176636191565,84294.67088484926,15705.329115150744,67.95869975625642,9.322854118186804
45,CA-600,Los Angeles City & County,2007,70.57227540938341,491.66379121454264,99822.47015085517,5100.0,9734701,49556.96122561957,50443.03877438043,74032.24813992745,9501.76076286267,977.4516957428893,13282.27749367957,343.89345908004776,1862.3684487073615,52827.169524775345,47172.83047522466,7.755759524612004,7.05722754093834
46,CA-600,Los Angeles City & County,2008,82.59321212027011,489.42383539685136,99249.09405155036,7500.0,9779254,49577.92281497137,50422.07718502863,74032.34438945955,9399.827430599513,977.1604255293911,13365.907051805792,344.86270629641075,1879.89799630933,52432.81338228867,47567.18661771133,7.2295903143532225,8.282840388438627
47,CA-600,Los Angeles City & County,2009,166.9880344365984,337.56054902863127,98398.66141498013,11700.0,9848011,49611.97748459054,50388.02251540946,74038.0062532424,9340.708494334542,984.4221335658541,13395.547588238886,343.2063591318084,1898.109171486506,51976.16046529599,48023.83953470401,7.818837732817317,7.9914614230223755
48,CA-600,Los Angeles City & County,2010,173.22216343360384,338.5715180516988,98540.9536283413,12600.0,9818605,49290.6477040272,50709.3522959728,71870.80038355754,9376.566223002148,1487.0238694804405,14193.23824514786,371.1627059037409,2701.2085729082696,52255.04030358692,47744.95969641308,7.129322342634214,8.239459678844398
49,CA-600,Los Angeles City & County,2011,173.33927504380324,350.6486929924952,98604.36310602915,12200.0,9873700,49255.99319404074,50744.00680595926,71715.95247982013,9319.677527168134,1479.3339882718737,14343.761710402383,370.8741403931657,2770.4001539443166,52063.70458895855,47936.29541104145,6.927494252407912,7.879518316335314
50,CA-600,Los Angeles City & County,2012,209.4570006989955,317.70967902391146,98782.04409169548,11000.0,9931394,49252.68295669268,50747.31704330732,71546.05889163192,9291.203228872,1478.0402428903737,14485.881840958076,371.58932572809016,2827.2264699195302,51982.86363424913,48017.13636575087,6.867112512100517,7.743122465990172
51,CA-600,Los Angeles City & County,2013,118.82222315007756,355.6956817378744,98715.77477906947,9800.0,9987189,49262.510201819554,50737.489798180446,71348.60469747793,9260.223272033803,1470.523888153113,14660.391427457716,371.51594908236945,2888.7407657950603,51931.20907194207,48068.79092805793,8.160454358078134,7.990236291713313
52,CA-600,Los Angeles City & County,2014,146.99830536837334,342.783423725979,99254.84247739735,8200.0,10033449,49267.7542886798,50732.2457113202,71152.21296286053,9210.182859353748,1464.820322503259,14851.742406823418,370.16184564251034,2950.879602816539,51891.74729447471,48108.25270552529,7.325496945267774,8.152729933644952
53,CA-600,Los Angeles City & County,2015,169.41107917893976,408.5831639007536,99348.35480626038,6700.0,10077263,49277.79497270241,50722.2050272976,70950.128025834,9141.926731494454,1457.4890027182976,15071.622125968132,369.59440276590976,3009.239711219207,51868.954893803995,48131.045106196,7.2638771063134895,8.166900079912573
54,CA-600,Los Angeles City & County,2016,205.12409031720583,434.4188852451221,98881.44120798049,5300.0,10094865,49283.38318541159,50716.61681458841,70805.572932377,9079.59640866916,1454.4325258435847,15230.931765803703,368.949956240128,3060.516411066418,51797.98838320274,48202.01161679725,8.132847739915293,8.35078032247088
55,CA-600,Los Angeles City & County,2017,204.46149143436648,519.6205250206468,99154.86607945709,4800.0,10092365,49298.752076445904,50701.247923554096,70618.67064855463,9037.970782864075,1453.2074493936752,15407.746350830554,366.40569380913195,3115.9990745479377,51763.744176909975,48236.25582309003,9.086076454825008,8.82845596646574
56,CA-600,Los Angeles City & County,2018,221.4672455976639,496.4949178221649,98904.7891608565,4600.0,10061533,49301.60244964659,50698.39755035342,70492.14071056567,9007.752595951331,1450.196505840611,15511.006126004853,365.27236952857976,3173.631692108946,51707.82623284146,48292.17376715854,9.819577195642056,9.41208461970954
57,CA-600,Los Angeles City & County,2019,219.37548056744563,561.9180626636976,98632.88612551717,4400.0,10011602,49296.96566044076,50703.034339559235,70358.41017251785,8995.843022924802,1460.4056373795122,15596.12537533953,366.5547232101316,3222.661068628178,51641.57544416968,48358.42455583032,12.655317300867534,8.639975899960866
58,CA-600,Los Angeles City & County,2020,248.54556641898265,640.7090945772553,98347.9006332667,12300.0,9943046,49294.894140085446,50705.105859914554,70211.98534131292,9003.961160392902,1474.2967094791677,15670.590279880029,366.9197547713246,3272.246754163664,51501.521767072176,48498.47823292782,20.325763352598386,8.57886003946879
59,CA-600,Los Angeles City & County,2021,268.5882478373361,175.23702015068042,98387.94149555666,8900.0,9829544,49552.675078314925,50447.324921685075,70208.67905978141,8966.397627397568,1490.150509525162,15646.87029225364,368.3080313796856,3319.5944796625354,50913.39944152038,49086.60055847962,23.622662455145427,8.443931885344833
60,CA-601,San Diego City and County,2007,25.473374610506053,246.1978131880836,96781.21395752735,4500.0,2975656,50085.930631766576,49914.069368233424,79722.35365915953,5571.141287837035,1020.1448016840656,10176.478732756743,543.6448299131351,2966.2366886494947,69672.97295117447,30327.027048825537,11.99735453291644,12.165384708447482
61,CA-601,San Diego City and County,2008,22.687573237804852,280.03420689874457,96158.01679476589,6100.0,3019274,50180.60633119088,49819.39366880913,79550.11701488504,5570.34571887149,1030.512633169431,10284.260388424502,543.7399851752441,3021.0242594742977,69174.11271716312,30825.887282836866,11.95651669904752,12.08899887853835
62,CA-601,San Diego City and County,2009,25.24729082816026,261.80556442430776,97363.08256650009,9800.0,3053793,50170.68936892579,49829.31063107421,79382.68900347862,5561.9683455951335,1042.1466026020755,10396.742673783063,541.3922947626116,3075.061079778492,68653.86750182479,31346.132498175222,12.050587580756128,12.050587580756128
63,CA-601,San Diego City and County,2010,27.3639531769485,270.82883055768514,97363.49764951073,11000.0,3095313,50194.568368368564,49805.431631631436,77204.79318246653,5576.9158078682185,1335.6645999936031,11296.466625507663,594.608687392842,3991.5510967711502,67972.60890901825,32027.39109098175,11.856636146328336,11.468953220562833
64,CA-601,San Diego City and County,2011,52.402815726964754,300.77431216523075,97162.78915580467,10500.0,3137236,50155.13655969778,49844.86344030223,76948.78549143259,5556.1328507004255,1321.5454623114103,11479.181037065748,594.4404565037504,4099.914701986079,67637.97814381831,32362.021856181684,13.228204699933316,12.303824130540386
65,CA-601,San Diego City and County,2012,76.24841424714691,315.35537870990584,97195.6582811258,9300.0,3175148,50235.13864550566,49764.861354494344,76744.86354651814,5564.496521107048,1319.9069775645105,11602.829222448843,590.4291705457509,4177.474561815701,67443.81679216212,32556.18320783787,13.353708236592436,12.88128931312808
66,CA-601,San Diego City and County,2013,77.95594103378984,276.53647640392325,97212.55342925164,7900.0,3210788,50220.973792103374,49779.026207896626,76505.4559815223,5541.256538893256,1317.3090219597182,11778.853041683225,597.9840462839652,4259.141369657542,67215.15092245268,32784.84907754732,13.330061031746723,13.423496038978593
67,CA-601,San Diego City and County,2014,101.43701410793133,261.77889623849023,97524.39520180765,6500.0,3249307,50283.15268455704,49716.84731544295,76250.81286563566,5531.948812469859,1320.8354889211762,11958.42682762817,595.9424578840965,4342.033547461043,67031.40084947344,32968.599150526556,12.895057315298308,12.956608901528847
68,CA-601,San Diego City and County,2015,106.71096446777868,266.4573697164585,97635.56422546158,5200.0,3280825,50349.86626839286,49650.133731607144,75991.31316056175,5531.565993309609,1320.9482371049965,12131.095075171641,595.7952649105026,4429.282268941501,66821.21112829851,33178.78887170147,12.771177981148034,12.527336874109407
69,CA-601,San Diego City and County,2016,122.16144067001828,262.26288488568315,97476.90337992087,4700.0,3305462,50365.48597442657,49634.51402557343,75781.0254663342,5532.237248529857,1318.6356400406357,12270.327113123672,594.5613654006611,4503.213166570967,66554.87190595445,33445.128094045554,13.129783370675568,12.554977186245068
70,CA-601,San Diego City and County,2017,141.48759015841728,275.98516308583953,97730.65475069592,4000.0,3319019,50359.88043455008,49640.11956544992,75535.72305551732,5540.161113871298,1319.9683400426452,12422.254889170566,595.2963812500019,4586.596220148182,66317.18589137332,33682.81410862668,14.552492769700926,13.015894154266668
